"Objekt-ID";"Kunde";"Ort";"Objekttyp";"Leistung";"Kategorie";"Saison";"Frequenz";"Dauer je Einsatz (min)";"Einsaetze/Monat";"Minuten/Monat";"Zugewiesenes Team"
"WSG-078";"Petra Schmid";"Uster";"Einfamilienhaus";"Gartenpflege/Gruenunterhalt";"GU";"Mrz-Nov";"14-taeglich (Mrz-Nov)";"29";"1.63";"47";"Team Nord (M. Kaya)"
"WSG-078";"Petra Schmid";"Uster";"Einfamilienhaus";"Umgebungsunterhalt (Wege/Vorplatz)";"UR";"Ganzjahr";"14-taeglich";"15";"2.17";"33";"Team Nord (M. Kaya)"
"WSG-078";"Petra Schmid";"Uster";"Einfamilienhaus";"Winterdienst";"WD";"Dez-Feb";"nach Bedarf (Winter)";"23";"0.83";"19";"Team Nord (M. Kaya)"
"WSG-078";"Petra Schmid";"Uster";"Einfamilienhaus";"Technischer Hauswart (Kontrollgang/Kleinreparaturen)";"TH";"Ganzjahr";"14-taeglich";"21";"2.17";"46";"Team Nord (M. Kaya)"
"WSG-079";"Andrea Meier";"Uster";"Reihenhaus";"Unterhaltsreinigung";"UR";"Ganzjahr";"monatlich";"15";"1";"15";"Springer-Team (R. Iseni)"
"WSG-079";"Andrea Meier";"Uster";"Reihenhaus";"Gartenpflege/Gruenunterhalt";"GU";"Mrz-Nov";"14-taeglich (Mrz-Nov)";"20";"1.63";"33";"Springer-Team (R. Iseni)"
"WSG-079";"Andrea Meier";"Uster";"Reihenhaus";"Umgebungsunterhalt (Wege/Vorplatz)";"UR";"Ganzjahr";"monatlich";"15";"1";"15";"Springer-Team (R. Iseni)"
"WSG-079";"Andrea Meier";"Uster";"Reihenhaus";"Winterdienst";"WD";"Dez-Feb";"nach Bedarf (Winter)";"26";"0.83";"22";"Springer-Team (R. Iseni)"
"WSG-079";"Andrea Meier";"Uster";"Reihenhaus";"Technischer Hauswart (Kontrollgang/Kleinreparaturen)";"TH";"Ganzjahr";"monatlich";"21";"1";"21";"Springer-Team (R. Iseni)"
"WSG-080";"Ursula Hofmann";"Uster";"Einfamilienhaus";"Unterhaltsreinigung";"UR";"Ganzjahr";"14-taeglich";"15";"2.17";"33";"Team Limmattal (A. Costa)"
"WSG-080";"Ursula Hofmann";"Uster";"Einfamilienhaus";"Gartenpflege/Gruenunterhalt";"GU";"Mrz-Nov";"14-taeglich (Mrz-Nov)";"27";"1.63";"44";"Team Limmattal (A. Costa)"
"WSG-080";"Ursula Hofmann";"Uster";"Einfamilienhaus";"Umgebungsunterhalt (Wege/Vorplatz)";"UR";"Ganzjahr";"14-taeglich";"15";"2.17";"33";"Team Limmattal (A. Costa)"
"WSG-080";"Ursula Hofmann";"Uster";"Einfamilienhaus";"Winterdienst";"WD";"Dez-Feb";"nach Bedarf (Winter)";"23";"0.83";"19";"Team Limmattal (A. Costa)"
"WSG-080";"Ursula Hofmann";"Uster";"Einfamilienhaus";"Technischer Hauswart (Kontrollgang/Kleinreparaturen)";"TH";"Ganzjahr";"14-taeglich";"21";"2.17";"46";"Team Limmattal (A. Costa)"
"WSG-081";"Barbara Moser";"Uster";"Einfamilienhaus";"Unterhaltsreinigung";"UR";"Ganzjahr";"nach Bedarf";"15";"0.5";"8";"Team Sued (P. Rrahmani)"
"WSG-081";"Barbara Moser";"Uster";"Einfamilienhaus";"Gartenpflege/Gruenunterhalt";"GU";"Mrz-Nov";"14-taeglich (Mrz-Nov)";"20";"1.63";"33";"Team Sued (P. Rrahmani)"
"WSG-081";"Barbara Moser";"Uster";"Einfamilienhaus";"Umgebungsunterhalt (Wege/Vorplatz)";"UR";"Ganzjahr";"nach Bedarf";"15";"0.5";"8";"Team Sued (P. Rrahmani)"
"WSG-081";"Barbara Moser";"Uster";"Einfamilienhaus";"Winterdienst";"WD";"Dez-Feb";"nach Bedarf (Winter)";"23";"0.83";"19";"Team Sued (P. Rrahmani)"
"WSG-081";"Barbara Moser";"Uster";"Einfamilienhaus";"Technischer Hauswart (Kontrollgang/Kleinreparaturen)";"TH";"Ganzjahr";"nach Bedarf";"21";"0.5";"10";"Team Sued (P. Rrahmani)"
"WSG-082";"Christian Marti";"Uster";"Einfamilienhaus";"Unterhaltsreinigung";"UR";"Ganzjahr";"nach Bedarf";"15";"0.5";"8";"Team See (T. Frei)"
"WSG-082";"Christian Marti";"Uster";"Einfamilienhaus";"Gartenpflege/Gruenunterhalt";"GU";"Mrz-Nov";"14-taeglich (Mrz-Nov)";"30";"1.63";"49";"Team See (T. Frei)"
"WSG-082";"Christian Marti";"Uster";"Einfamilienhaus";"Umgebungsunterhalt (Wege/Vorplatz)";"UR";"Ganzjahr";"nach Bedarf";"15";"0.5";"8";"Team See (T. Frei)"
"WSG-082";"Christian Marti";"Uster";"Einfamilienhaus";"Winterdienst";"WD";"Dez-Feb";"nach Bedarf (Winter)";"23";"0.83";"19";"Team See (T. Frei)"
"WSG-082";"Christian Marti";"Uster";"Einfamilienhaus";"Technischer Hauswart (Kontrollgang/Kleinreparaturen)";"TH";"Ganzjahr";"nach Bedarf";"21";"0.5";"10";"Team See (T. Frei)"
"WSG-082";"Christian Marti";"Uster";"Einfamilienhaus";"Fensterreinigung";"SR";"Ganzjahr";"quartalsweise";"24";"0.33";"8";"Team See (T. Frei)"
"WSG-083";"Barbara Egli";"Volketswil";"Einfamilienhaus";"Unterhaltsreinigung";"UR";"Ganzjahr";"monatlich";"15";"1";"15";"Team Nord (M. Kaya)"
"WSG-083";"Barbara Egli";"Volketswil";"Einfamilienhaus";"Gartenpflege/Gruenunterhalt";"GU";"Mrz-Nov";"14-taeglich (Mrz-Nov)";"20";"1.63";"33";"Team Nord (M. Kaya)"
"WSG-083";"Barbara Egli";"Volketswil";"Einfamilienhaus";"Umgebungsunterhalt (Wege/Vorplatz)";"UR";"Ganzjahr";"monatlich";"15";"1";"15";"Team Nord (M. Kaya)"
"WSG-083";"Barbara Egli";"Volketswil";"Einfamilienhaus";"Winterdienst";"WD";"Dez-Feb";"nach Bedarf (Winter)";"23";"0.83";"19";"Team Nord (M. Kaya)"
"WSG-083";"Barbara Egli";"Volketswil";"Einfamilienhaus";"Technischer Hauswart (Kontrollgang/Kleinreparaturen)";"TH";"Ganzjahr";"monatlich";"21";"1";"21";"Team Nord (M. Kaya)"
"WSG-083";"Barbara Egli";"Volketswil";"Einfamilienhaus";"Fensterreinigung";"SR";"Ganzjahr";"quartalsweise";"23";"0.33";"8";"Team Nord (M. Kaya)"
"WSG-084";"Markus Mueller";"Wädenswil";"Doppeleinfamilienhaus";"Treppenhausreinigung";"UR";"Ganzjahr";"woechentlich";"17";"4.33";"74";"Team See (T. Frei)"
"WSG-084";"Markus Mueller";"Wädenswil";"Doppeleinfamilienhaus";"Unterhaltsreinigung";"UR";"Ganzjahr";"woechentlich";"15";"4.33";"65";"Team See (T. Frei)"
"WSG-084";"Markus Mueller";"Wädenswil";"Doppeleinfamilienhaus";"Gartenpflege/Gruenunterhalt";"GU";"Mrz-Nov";"14-taeglich (Mrz-Nov)";"20";"1.63";"33";"Team See (T. Frei)"
"WSG-084";"Markus Mueller";"Wädenswil";"Doppeleinfamilienhaus";"Umgebungsunterhalt (Wege/Vorplatz)";"UR";"Ganzjahr";"woechentlich";"16";"4.33";"69";"Team See (T. Frei)"
"WSG-084";"Markus Mueller";"Wädenswil";"Doppeleinfamilienhaus";"Winterdienst";"WD";"Dez-Feb";"nach Bedarf (Winter)";"26";"0.83";"22";"Team See (T. Frei)"
"WSG-084";"Markus Mueller";"Wädenswil";"Doppeleinfamilienhaus";"Technischer Hauswart (Kontrollgang/Kleinreparaturen)";"TH";"Ganzjahr";"woechentlich";"22";"4.33";"95";"Team See (T. Frei)"
"WSG-085";"Daniel Frei";"Wädenswil";"Doppeleinfamilienhaus";"Treppenhausreinigung";"UR";"Ganzjahr";"woechentlich";"17";"4.33";"74";"Team Limmattal (A. Costa)"
"WSG-085";"Daniel Frei";"Wädenswil";"Doppeleinfamilienhaus";"Unterhaltsreinigung";"UR";"Ganzjahr";"woechentlich";"15";"4.33";"65";"Team Limmattal (A. Costa)"
"WSG-085";"Daniel Frei";"Wädenswil";"Doppeleinfamilienhaus";"Gartenpflege/Gruenunterhalt";"GU";"Mrz-Nov";"14-taeglich (Mrz-Nov)";"22";"1.63";"36";"Team Limmattal (A. Costa)"
"WSG-085";"Daniel Frei";"Wädenswil";"Doppeleinfamilienhaus";"Umgebungsunterhalt (Wege/Vorplatz)";"UR";"Ganzjahr";"woechentlich";"16";"4.33";"69";"Team Limmattal (A. Costa)"
"WSG-085";"Daniel Frei";"Wädenswil";"Doppeleinfamilienhaus";"Winterdienst";"WD";"Dez-Feb";"nach Bedarf (Winter)";"26";"0.83";"22";"Team Limmattal (A. Costa)"
"WSG-085";"Daniel Frei";"Wädenswil";"Doppeleinfamilienhaus";"Technischer Hauswart (Kontrollgang/Kleinreparaturen)";"TH";"Ganzjahr";"woechentlich";"22";"4.33";"95";"Team Limmattal (A. Costa)"
"WSG-086";"Daniel Fischer";"Wädenswil";"Reihenhaus";"Unterhaltsreinigung";"UR";"Ganzjahr";"14-taeglich";"15";"2.17";"33";"Team Limmattal (A. Costa)"
"WSG-086";"Daniel Fischer";"Wädenswil";"Reihenhaus";"Gartenpflege/Gruenunterhalt";"GU";"Mrz-Nov";"14-taeglich (Mrz-Nov)";"20";"1.63";"33";"Team Limmattal (A. Costa)"
"WSG-086";"Daniel Fischer";"Wädenswil";"Reihenhaus";"Umgebungsunterhalt (Wege/Vorplatz)";"UR";"Ganzjahr";"14-taeglich";"15";"2.17";"33";"Team Limmattal (A. Costa)"
"WSG-086";"Daniel Fischer";"Wädenswil";"Reihenhaus";"Winterdienst";"WD";"Dez-Feb";"nach Bedarf (Winter)";"29";"0.83";"24";"Team Limmattal (A. Costa)"
"WSG-086";"Daniel Fischer";"Wädenswil";"Reihenhaus";"Technischer Hauswart (Kontrollgang/Kleinreparaturen)";"TH";"Ganzjahr";"14-taeglich";"21";"2.17";"46";"Team Limmattal (A. Costa)"
"WSG-087";"Sandra Graf";"Wädenswil";"Einfamilienhaus";"Unterhaltsreinigung";"UR";"Ganzjahr";"14-taeglich";"15";"2.17";"33";"Team Limmattal (A. Costa)"
"WSG-087";"Sandra Graf";"Wädenswil";"Einfamilienhaus";"Gartenpflege/Gruenunterhalt";"GU";"Mrz-Nov";"14-taeglich (Mrz-Nov)";"27";"1.63";"44";"Team Limmattal (A. Costa)"
"WSG-087";"Sandra Graf";"Wädenswil";"Einfamilienhaus";"Umgebungsunterhalt (Wege/Vorplatz)";"UR";"Ganzjahr";"14-taeglich";"15";"2.17";"33";"Team Limmattal (A. Costa)"
"WSG-087";"Sandra Graf";"Wädenswil";"Einfamilienhaus";"Winterdienst";"WD";"Dez-Feb";"nach Bedarf (Winter)";"23";"0.83";"19";"Team Limmattal (A. Costa)"
"WSG-087";"Sandra Graf";"Wädenswil";"Einfamilienhaus";"Technischer Hauswart (Kontrollgang/Kleinreparaturen)";"TH";"Ganzjahr";"14-taeglich";"21";"2.17";"46";"Team Limmattal (A. Costa)"
"WSG-088";"Silvia Kaufmann";"Wädenswil";"Einfamilienhaus";"Unterhaltsreinigung";"UR";"Ganzjahr";"monatlich";"15";"1";"15";"Springer-Team (R. Iseni)"
"WSG-088";"Silvia Kaufmann";"Wädenswil";"Einfamilienhaus";"Gartenpflege/Gruenunterhalt";"GU";"Mrz-Nov";"14-taeglich (Mrz-Nov)";"36";"1.63";"59";"Springer-Team (R. Iseni)"
"WSG-088";"Silvia Kaufmann";"Wädenswil";"Einfamilienhaus";"Umgebungsunterhalt (Wege/Vorplatz)";"UR";"Ganzjahr";"monatlich";"15";"1";"15";"Springer-Team (R. Iseni)"
"WSG-088";"Silvia Kaufmann";"Wädenswil";"Einfamilienhaus";"Winterdienst";"WD";"Dez-Feb";"nach Bedarf (Winter)";"23";"0.83";"19";"Springer-Team (R. Iseni)"
"WSG-088";"Silvia Kaufmann";"Wädenswil";"Einfamilienhaus";"Technischer Hauswart (Kontrollgang/Kleinreparaturen)";"TH";"Ganzjahr";"monatlich";"21";"1";"21";"Springer-Team (R. Iseni)"
"WSG-089";"Christian Steiner";"Waldegg";"Einfamilienhaus";"Unterhaltsreinigung";"UR";"Ganzjahr";"monatlich";"15";"1";"15";"Team Nord (M. Kaya)"
"WSG-089";"Christian Steiner";"Waldegg";"Einfamilienhaus";"Gartenpflege/Gruenunterhalt";"GU";"Mrz-Nov";"14-taeglich (Mrz-Nov)";"20";"1.63";"33";"Team Nord (M. Kaya)"
"WSG-089";"Christian Steiner";"Waldegg";"Einfamilienhaus";"Umgebungsunterhalt (Wege/Vorplatz)";"UR";"Ganzjahr";"monatlich";"15";"1";"15";"Team Nord (M. Kaya)"
"WSG-089";"Christian Steiner";"Waldegg";"Einfamilienhaus";"Winterdienst";"WD";"Dez-Feb";"nach Bedarf (Winter)";"23";"0.83";"19";"Team Nord (M. Kaya)"
"WSG-089";"Christian Steiner";"Waldegg";"Einfamilienhaus";"Technischer Hauswart (Kontrollgang/Kleinreparaturen)";"TH";"Ganzjahr";"monatlich";"21";"1";"21";"Team Nord (M. Kaya)"
"WSG-090";"Bruno Moser";"Waldegg";"Einfamilienhaus";"Unterhaltsreinigung";"UR";"Ganzjahr";"14-taeglich";"15";"2.17";"33";"Team Nord (M. Kaya)"
"WSG-090";"Bruno Moser";"Waldegg";"Einfamilienhaus";"Gartenpflege/Gruenunterhalt";"GU";"Mrz-Nov";"14-taeglich (Mrz-Nov)";"30";"1.63";"49";"Team Nord (M. Kaya)"
"WSG-090";"Bruno Moser";"Waldegg";"Einfamilienhaus";"Umgebungsunterhalt (Wege/Vorplatz)";"UR";"Ganzjahr";"14-taeglich";"15";"2.17";"33";"Team Nord (M. Kaya)"
"WSG-090";"Bruno Moser";"Waldegg";"Einfamilienhaus";"Winterdienst";"WD";"Dez-Feb";"nach Bedarf (Winter)";"26";"0.83";"22";"Team Nord (M. Kaya)"
"WSG-090";"Bruno Moser";"Waldegg";"Einfamilienhaus";"Technischer Hauswart (Kontrollgang/Kleinreparaturen)";"TH";"Ganzjahr";"14-taeglich";"21";"2.17";"46";"Team Nord (M. Kaya)"
"WSG-091";"Markus Schmid";"Waldegg";"Reihenhaus";"Unterhaltsreinigung";"UR";"Ganzjahr";"woechentlich";"15";"4.33";"65";"Team Nord (M. Kaya)"
"WSG-091";"Markus Schmid";"Waldegg";"Reihenhaus";"Gartenpflege/Gruenunterhalt";"GU";"Mrz-Nov";"14-taeglich (Mrz-Nov)";"20";"1.63";"33";"Team Nord (M. Kaya)"
"WSG-091";"Markus Schmid";"Waldegg";"Reihenhaus";"Umgebungsunterhalt (Wege/Vorplatz)";"UR";"Ganzjahr";"woechentlich";"15";"4.33";"65";"Team Nord (M. Kaya)"
"WSG-091";"Markus Schmid";"Waldegg";"Reihenhaus";"Winterdienst";"WD";"Dez-Feb";"nach Bedarf (Winter)";"29";"0.83";"24";"Team Nord (M. Kaya)"
"WSG-091";"Markus Schmid";"Waldegg";"Reihenhaus";"Technischer Hauswart (Kontrollgang/Kleinreparaturen)";"TH";"Ganzjahr";"woechentlich";"21";"4.33";"91";"Team Nord (M. Kaya)"
"WSG-092";"Thomas Steiner";"Wallisellen";"Reihenhaus";"Unterhaltsreinigung";"UR";"Ganzjahr";"monatlich";"15";"1";"15";"Team Limmattal (A. Costa)"
"WSG-092";"Thomas Steiner";"Wallisellen";"Reihenhaus";"Gartenpflege/Gruenunterhalt";"GU";"Mrz-Nov";"14-taeglich (Mrz-Nov)";"20";"1.63";"33";"Team Limmattal (A. Costa)"
"WSG-092";"Thomas Steiner";"Wallisellen";"Reihenhaus";"Umgebungsunterhalt (Wege/Vorplatz)";"UR";"Ganzjahr";"monatlich";"15";"1";"15";"Team Limmattal (A. Costa)"
"WSG-092";"Thomas Steiner";"Wallisellen";"Reihenhaus";"Winterdienst";"WD";"Dez-Feb";"nach Bedarf (Winter)";"29";"0.83";"24";"Team Limmattal (A. Costa)"
"WSG-092";"Thomas Steiner";"Wallisellen";"Reihenhaus";"Technischer Hauswart (Kontrollgang/Kleinreparaturen)";"TH";"Ganzjahr";"monatlich";"21";"1";"21";"Team Limmattal (A. Costa)"
"WSG-093";"Barbara Brunner";"Wallisellen";"Einfamilienhaus";"Unterhaltsreinigung";"UR";"Ganzjahr";"woechentlich";"15";"4.33";"65";"Team Nord (M. Kaya)"
"WSG-093";"Barbara Brunner";"Wallisellen";"Einfamilienhaus";"Gartenpflege/Gruenunterhalt";"GU";"Mrz-Nov";"14-taeglich (Mrz-Nov)";"33";"1.63";"54";"Team Nord (M. Kaya)"
"WSG-093";"Barbara Brunner";"Wallisellen";"Einfamilienhaus";"Umgebungsunterhalt (Wege/Vorplatz)";"UR";"Ganzjahr";"woechentlich";"15";"4.33";"65";"Team Nord (M. Kaya)"
"WSG-093";"Barbara Brunner";"Wallisellen";"Einfamilienhaus";"Winterdienst";"WD";"Dez-Feb";"nach Bedarf (Winter)";"26";"0.83";"22";"Team Nord (M. Kaya)"
"WSG-093";"Barbara Brunner";"Wallisellen";"Einfamilienhaus";"Technischer Hauswart (Kontrollgang/Kleinreparaturen)";"TH";"Ganzjahr";"woechentlich";"21";"4.33";"91";"Team Nord (M. Kaya)"
"WSG-094";"Patrick Egli";"Wallisellen";"Doppeleinfamilienhaus";"Treppenhausreinigung";"UR";"Ganzjahr";"14-taeglich";"17";"2.17";"37";"Springer-Team (R. Iseni)"
"WSG-094";"Patrick Egli";"Wallisellen";"Doppeleinfamilienhaus";"Unterhaltsreinigung";"UR";"Ganzjahr";"14-taeglich";"15";"2.17";"33";"Springer-Team (R. Iseni)"
"WSG-094";"Patrick Egli";"Wallisellen";"Doppeleinfamilienhaus";"Gartenpflege/Gruenunterhalt";"GU";"Mrz-Nov";"14-taeglich (Mrz-Nov)";"21";"1.63";"34";"Springer-Team (R. Iseni)"
"WSG-094";"Patrick Egli";"Wallisellen";"Doppeleinfamilienhaus";"Umgebungsunterhalt (Wege/Vorplatz)";"UR";"Ganzjahr";"14-taeglich";"16";"2.17";"35";"Springer-Team (R. Iseni)"
"WSG-094";"Patrick Egli";"Wallisellen";"Doppeleinfamilienhaus";"Winterdienst";"WD";"Dez-Feb";"nach Bedarf (Winter)";"26";"0.83";"22";"Springer-Team (R. Iseni)"
"WSG-094";"Patrick Egli";"Wallisellen";"Doppeleinfamilienhaus";"Technischer Hauswart (Kontrollgang/Kleinreparaturen)";"TH";"Ganzjahr";"14-taeglich";"22";"2.17";"48";"Springer-Team (R. Iseni)"
"WSG-095";"Patrick Egli";"Wallisellen";"Einfamilienhaus";"Unterhaltsreinigung";"UR";"Ganzjahr";"14-taeglich";"15";"2.17";"33";"Team Sued (P. Rrahmani)"
"WSG-095";"Patrick Egli";"Wallisellen";"Einfamilienhaus";"Gartenpflege/Gruenunterhalt";"GU";"Mrz-Nov";"14-taeglich (Mrz-Nov)";"20";"1.63";"33";"Team Sued (P. Rrahmani)"
"WSG-095";"Patrick Egli";"Wallisellen";"Einfamilienhaus";"Umgebungsunterhalt (Wege/Vorplatz)";"UR";"Ganzjahr";"14-taeglich";"15";"2.17";"33";"Team Sued (P. Rrahmani)"
"WSG-095";"Patrick Egli";"Wallisellen";"Einfamilienhaus";"Winterdienst";"WD";"Dez-Feb";"nach Bedarf (Winter)";"26";"0.83";"22";"Team Sued (P. Rrahmani)"
"WSG-095";"Patrick Egli";"Wallisellen";"Einfamilienhaus";"Technischer Hauswart (Kontrollgang/Kleinreparaturen)";"TH";"Ganzjahr";"14-taeglich";"21";"2.17";"46";"Team Sued (P. Rrahmani)"
"WSG-095";"Patrick Egli";"Wallisellen";"Einfamilienhaus";"Fensterreinigung";"SR";"Ganzjahr";"quartalsweise";"24";"0.33";"8";"Team Sued (P. Rrahmani)"
"WSG-096";"Daniel Kaufmann";"Wallisellen";"Doppeleinfamilienhaus";"Treppenhausreinigung";"UR";"Ganzjahr";"nach Bedarf";"17";"0.5";"8";"Team Nord (M. Kaya)"
"WSG-096";"Daniel Kaufmann";"Wallisellen";"Doppeleinfamilienhaus";"Unterhaltsreinigung";"UR";"Ganzjahr";"nach Bedarf";"15";"0.5";"8";"Team Nord (M. Kaya)"
"WSG-096";"Daniel Kaufmann";"Wallisellen";"Doppeleinfamilienhaus";"Gartenpflege/Gruenunterhalt";"GU";"Mrz-Nov";"14-taeglich (Mrz-Nov)";"20";"1.63";"33";"Team Nord (M. Kaya)"
"WSG-096";"Daniel Kaufmann";"Wallisellen";"Doppeleinfamilienhaus";"Umgebungsunterhalt (Wege/Vorplatz)";"UR";"Ganzjahr";"nach Bedarf";"16";"0.5";"8";"Team Nord (M. Kaya)"
"WSG-096";"Daniel Kaufmann";"Wallisellen";"Doppeleinfamilienhaus";"Winterdienst";"WD";"Dez-Feb";"nach Bedarf (Winter)";"26";"0.83";"22";"Team Nord (M. Kaya)"
"WSG-096";"Daniel Kaufmann";"Wallisellen";"Doppeleinfamilienhaus";"Technischer Hauswart (Kontrollgang/Kleinreparaturen)";"TH";"Ganzjahr";"nach Bedarf";"22";"0.5";"11";"Team Nord (M. Kaya)"
"WSG-097";"Ursula Wyss";"Wallisellen";"Einfamilienhaus";"Unterhaltsreinigung";"UR";"Ganzjahr";"monatlich";"15";"1";"15";"Team Sued (P. Rrahmani)"
"WSG-097";"Ursula Wyss";"Wallisellen";"Einfamilienhaus";"Gartenpflege/Gruenunterhalt";"GU";"Mrz-Nov";"14-taeglich (Mrz-Nov)";"34";"1.63";"55";"Team Sued (P. Rrahmani)"
"WSG-097";"Ursula Wyss";"Wallisellen";"Einfamilienhaus";"Umgebungsunterhalt (Wege/Vorplatz)";"UR";"Ganzjahr";"monatlich";"15";"1";"15";"Team Sued (P. Rrahmani)"
"WSG-097";"Ursula Wyss";"Wallisellen";"Einfamilienhaus";"Winterdienst";"WD";"Dez-Feb";"nach Bedarf (Winter)";"23";"0.83";"19";"Team Sued (P. Rrahmani)"
"WSG-097";"Ursula Wyss";"Wallisellen";"Einfamilienhaus";"Technischer Hauswart (Kontrollgang/Kleinreparaturen)";"TH";"Ganzjahr";"monatlich";"21";"1";"21";"Team Sued (P. Rrahmani)"
"WSG-097";"Ursula Wyss";"Wallisellen";"Einfamilienhaus";"Fensterreinigung";"SR";"Ganzjahr";"quartalsweise";"24";"0.33";"8";"Team Sued (P. Rrahmani)"
"WSG-098";"Patrick Baumann";"Wetzikon (ZH)";"Einfamilienhaus";"Unterhaltsreinigung";"UR";"Ganzjahr";"14-taeglich";"15";"2.17";"33";"Team Nord (M. Kaya)"
"WSG-098";"Patrick Baumann";"Wetzikon (ZH)";"Einfamilienhaus";"Gartenpflege/Gruenunterhalt";"GU";"Mrz-Nov";"14-taeglich (Mrz-Nov)";"20";"1.63";"33";"Team Nord (M. Kaya)"
"WSG-098";"Patrick Baumann";"Wetzikon (ZH)";"Einfamilienhaus";"Umgebungsunterhalt (Wege/Vorplatz)";"UR";"Ganzjahr";"14-taeglich";"15";"2.17";"33";"Team Nord (M. Kaya)"
"WSG-098";"Patrick Baumann";"Wetzikon (ZH)";"Einfamilienhaus";"Winterdienst";"WD";"Dez-Feb";"nach Bedarf (Winter)";"23";"0.83";"19";"Team Nord (M. Kaya)"
"WSG-098";"Patrick Baumann";"Wetzikon (ZH)";"Einfamilienhaus";"Technischer Hauswart (Kontrollgang/Kleinreparaturen)";"TH";"Ganzjahr";"14-taeglich";"21";"2.17";"46";"Team Nord (M. Kaya)"
"WSG-099";"Monika Marti";"Wetzikon (ZH)";"Einfamilienhaus";"Unterhaltsreinigung";"UR";"Ganzjahr";"14-taeglich";"15";"2.17";"33";"Springer-Team (R. Iseni)"
"WSG-099";"Monika Marti";"Wetzikon (ZH)";"Einfamilienhaus";"Gartenpflege/Gruenunterhalt";"GU";"Mrz-Nov";"14-taeglich (Mrz-Nov)";"26";"1.63";"42";"Springer-Team (R. Iseni)"
"WSG-099";"Monika Marti";"Wetzikon (ZH)";"Einfamilienhaus";"Umgebungsunterhalt (Wege/Vorplatz)";"UR";"Ganzjahr";"14-taeglich";"15";"2.17";"33";"Springer-Team (R. Iseni)"
"WSG-099";"Monika Marti";"Wetzikon (ZH)";"Einfamilienhaus";"Winterdienst";"WD";"Dez-Feb";"nach Bedarf (Winter)";"23";"0.83";"19";"Springer-Team (R. Iseni)"
"WSG-099";"Monika Marti";"Wetzikon (ZH)";"Einfamilienhaus";"Technischer Hauswart (Kontrollgang/Kleinreparaturen)";"TH";"Ganzjahr";"14-taeglich";"21";"2.17";"46";"Springer-Team (R. Iseni)"
"WSG-100";"Patrick Brunner";"Wetzikon (ZH)";"Einfamilienhaus";"Unterhaltsreinigung";"UR";"Ganzjahr";"14-taeglich";"15";"2.17";"33";"Team See (T. Frei)"
"WSG-100";"Patrick Brunner";"Wetzikon (ZH)";"Einfamilienhaus";"Gartenpflege/Gruenunterhalt";"GU";"Mrz-Nov";"14-taeglich (Mrz-Nov)";"25";"1.63";"41";"Team See (T. Frei)"
"WSG-100";"Patrick Brunner";"Wetzikon (ZH)";"Einfamilienhaus";"Umgebungsunterhalt (Wege/Vorplatz)";"UR";"Ganzjahr";"14-taeglich";"15";"2.17";"33";"Team See (T. Frei)"
"WSG-100";"Patrick Brunner";"Wetzikon (ZH)";"Einfamilienhaus";"Winterdienst";"WD";"Dez-Feb";"nach Bedarf (Winter)";"23";"0.83";"19";"Team See (T. Frei)"
"WSG-100";"Patrick Brunner";"Wetzikon (ZH)";"Einfamilienhaus";"Technischer Hauswart (Kontrollgang/Kleinreparaturen)";"TH";"Ganzjahr";"14-taeglich";"21";"2.17";"46";"Team See (T. Frei)"
"WSG-101";"Patrick Brunner";"Wetzikon (ZH)";"Einfamilienhaus";"Unterhaltsreinigung";"UR";"Ganzjahr";"woechentlich";"15";"4.33";"65";"Team Sued (P. Rrahmani)"
"WSG-101";"Patrick Brunner";"Wetzikon (ZH)";"Einfamilienhaus";"Gartenpflege/Gruenunterhalt";"GU";"Mrz-Nov";"14-taeglich (Mrz-Nov)";"25";"1.63";"41";"Team Sued (P. Rrahmani)"
"WSG-101";"Patrick Brunner";"Wetzikon (ZH)";"Einfamilienhaus";"Umgebungsunterhalt (Wege/Vorplatz)";"UR";"Ganzjahr";"woechentlich";"15";"4.33";"65";"Team Sued (P. Rrahmani)"
"WSG-101";"Patrick Brunner";"Wetzikon (ZH)";"Einfamilienhaus";"Winterdienst";"WD";"Dez-Feb";"nach Bedarf (Winter)";"23";"0.83";"19";"Team Sued (P. Rrahmani)"
"WSG-101";"Patrick Brunner";"Wetzikon (ZH)";"Einfamilienhaus";"Technischer Hauswart (Kontrollgang/Kleinreparaturen)";"TH";"Ganzjahr";"woechentlich";"21";"4.33";"91";"Team Sued (P. Rrahmani)"
"WSG-102";"Claudia Graf";"Wetzikon (ZH)";"Einfamilienhaus";"Unterhaltsreinigung";"UR";"Ganzjahr";"14-taeglich";"15";"2.17";"33";"Team See (T. Frei)"
"WSG-102";"Claudia Graf";"Wetzikon (ZH)";"Einfamilienhaus";"Gartenpflege/Gruenunterhalt";"GU";"Mrz-Nov";"14-taeglich (Mrz-Nov)";"26";"1.63";"42";"Team See (T. Frei)"
"WSG-102";"Claudia Graf";"Wetzikon (ZH)";"Einfamilienhaus";"Umgebungsunterhalt (Wege/Vorplatz)";"UR";"Ganzjahr";"14-taeglich";"15";"2.17";"33";"Team See (T. Frei)"
"WSG-102";"Claudia Graf";"Wetzikon (ZH)";"Einfamilienhaus";"Winterdienst";"WD";"Dez-Feb";"nach Bedarf (Winter)";"26";"0.83";"22";"Team See (T. Frei)"
